brand,model_name,subcategory,Product Model,Camera Type,Resolutions,Color / Monochrome,Effective Pixels,Frame Rate,Interface,Protocol,Power Supply,Power Consumptions,Operational Temperature,Storage Temperature,Image Sensor,Shutter Type,Optical Size,Cell Size,Dimensions,Weight,Lens Mount,Optical Filter,Interface Connector,Power / Signal Connector,Scanning Mode,Operational Mode,Image Pixel Format,Exposure Time,Analog Gain,Digital Gain,Gamma,Binning,Decimation,Image Flip,Defective Pixel Correction,Save User Settings,White Balance,FFC (Flat Filed Correction) Function,Auto Control Function,Chunk Function,Event Function,PTP Function (IEEE1588),Line Rate
Sentech,fs-b8ku35ges-m42,GigE Vision Line Cameras,FS-B8KU35GES-M42,Line Camera,8k Single,Monochrome,"8,192 (H) x 1 (V)",,PoE: IEEE802.3af CLASS1 (1000BASE-T),GigE Vision 2.1,Power Over Ethernet (PoE) (IEEE802.3af) External power (+10.8 to +26.4 Vdc),PoE: Less than 6.5 W External power: Less than 5.9 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +40 deg. C (Environmental temperature),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),ams OSRAM DR-8K-3.5,Global Shutter,Others,3.5 (H) x 3.5 (V) µm,56 (W) x 58 (H) x 35.1 (D) mm,Approximately 210 g,M42 Mount,No optical filter,RJ45 connector x 1,Power: HR10A-7R-6PB (Hirose Electric) or equivalent x 1 Signal: HR10A-10R-12PB (Hirose Electric) or equivalent x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,2 µseconds to 13.271 mseconds,x1 / x4,x1 to x5,,x2 horizontal and vertical individually / Off,,Horizontal flip / Off,,Support (Eight settings),,Support,,Support,Support,Support,13 kHz
Sentech,fs-b2ku7dges-c,GigE Vision Line Cameras,FS-B2KU7DGES-C,Line Camera,2k Dual,Monochrome,"2,048 (H) x 2 (V)",,PoE: IEEE802.3af CLASS1 (1000BASE-T),GigE Vision 2.1,Power Over Ethernet (PoE) (IEEE802.3af) External power (+10.8 to +26.4 Vdc),PoE: Less than 5.3 W External power: Less than 4.8 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +40 deg. C (Environmental temperature),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),ams OSRAM DR-2X2K-7-inver,Global Shutter,Others,7.0 (H) x 7.0 (V) µm,56 (.W) x 58 (H) x 44.6 (D) mm,Approximately 240 g,C Mount,No optical filter,RJ45 connector x 1,Power: HR10A-7R-6PB (Hirose Electric) or equivalent x 1 Signal: HR10A-10R-12PB (Hirose Electric) or equivalent x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,2 µseconds to 13.143 mseconds,x1 / x4,x1 to x5,,x2 horizontal and vertical individually / Off,x2 vertical only / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,,Support (Eight settings),,Support,,Support,Support,Support,52 kHz
Sentech,fs-b2ku7dges-f,GigE Vision Line Cameras,FS-B2KU7DGES-F,Line Camera,2k Dual,Monochrome,"2,048 (H) x 2 (V)",,PoE: IEEE802.3af CLASS1 (1000BASE-T),GigE Vision 2.1,Power Over Ethernet (PoE) (IEEE802.3af) External power (+10.8 to +26.4 Vdc),PoE: Less than 5.3 W External power: Less than 4.8 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +40 deg. C (Environmental temperature),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),ams OSRAM DR-2X2K-7-inver,Global Shutter,Others,7.0 (H) x 7.0 (V) µm,56 (W) x 58 (H) x 73.6 (D) mm,Approximately 290 g,F Mount,No optical filter,RJ45 connector x 1,Power: HR10A-7R-6PB (Hirose Electric) or equivalent x 1 Signal: HR10A-10R-12PB (Hirose Electric) or equivalent x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,2 µseconds to 13.143 mseconds,x1 / x4,x1 to x5,,x2 horizontal and vertical individually / Off,x2 vertical only / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,,Support (Eight settings),,Support,,Support,Support,Support,52 kHz
Sentech,fs-b2ku7dges-m42,GigE Vision Line Cameras,FS-B2KU7DGES-M42,Line Camera,2k Dual,Monochrome,"2,048 (H) x 2 (V)",,PoE: IEEE802.3af CLASS1 (1000BASE-T),GigE Vision 2.1,Power Over Ethernet (PoE) (IEEE802.3af) External power (+10.8 to +26.4 Vdc),PoE: Less than 5.3 W External power: Less than 4.8 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +40 deg. C (Environmental temperature),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),ams OSRAM DR-2X2K-7-inver,Global Shutter,Others,7.0 (H) x 7.0 (V) µm,56 (W) x 58 (H) x 35.1 (D) mm,Approximately 210 g,M42 Mount,No optical filter,RJ45 connector x 1,Power: HR10A-7R-6PB (Hirose Electric) or equivalent x 1 Signal: HR10A-10R-12PB (Hirose Electric) or equivalent x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,2 µseconds to 13.143 mseconds,x1 / x4,x1 to x5,,x2 horizontal and vertical individually / Off,x2 vertical only / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,,Support (Eight settings),,Support,,Support,Support,Support,52 kHz
Sentech,fs-c4ku7dges-f,GigE Vision Line Cameras,FS-C4KU7DGES-F,Line Camera,4k Dual,Color,"4,096 (H) x 2 (V)",,PoE: IEEE802.3af CLASS1 (1000BASE-T),GigE Vision 2.1,Power Over Ethernet (PoE) (IEEE802.3af) External power (+10.8 to +26.4 Vdc),PoE: Less than 6.5 W External power: Less than 5.9 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +40 deg. C (Environmental temperature),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),ams OSRAM DR-2X4K-7-inver-RGB,Global Shutter,Others,7.0 (H) x 7.0 (V) µm,56 (W) x 58 (H) x 73.6 (D) mm,Approximately 290 g,F Mount,No optical filter,RJ45 connector x 1,Power: HR10A-7R-6PB (Hirose Electric) or equivalent x 1 Signal: HR10A-10R-12PB (Hirose Electric) or equivalent x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,BayerGB8 / BayerGB10 / BayerGB12 / BayerGB10Packed / BayerGB12Packed RGB8 / YUV422_8 / YUV422_8_UYVY,2 µseconds to 3.55 seconds,x1 / x4,x1 to x5,,x2 horizontal and vertical individually / Off,,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,,Support (Eight settings),Manual white balance,Support,,Support,Support,Support,26 kHz
Sentech,fs-c4ku7dges-m42,GigE Vision Line Cameras,FS-C4KU7DGES-M42,Line Camera,4k Dual,Color,"4,096 (H) x 2 (V)",,PoE: IEEE802.3af CLASS1 (1000BASE-T),GigE Vision 2.1,Power Over Ethernet (PoE) (IEEE802.3af) External power (+10.8 to +26.4 Vdc),PoE: Less than 6.5 W External power: Less than 5.9 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +40 deg. C (Environmental temperature),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),ams OSRAM DR-2X4K-7-inver-RGB,Global Shutter,Others,7.0 (H) x 7.0 (V) µm,56 (W) x 58 (H) x 35.1 (D) mm,Approximately 210 g,M42 Mount,No optical filter,RJ45 connector x 1,Power: HR10A-7R-6PB (Hirose Electric) or equivalent x 1 Signal: HR10A-10R-12PB (Hirose Electric) or equivalent x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,BayerGB8 / BayerGB10 / BayerGB12 / BayerGB10Packed / BayerGB12Packed RGB8 / YUV422_8 / YUV422_8_UYVY,2 µseconds to 3.55 seconds,x1 / x4,x1 to x5,,x2 horizontal and vertical individually / Off,,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,,Support (Eight settings),Manual white balance,Support,,Support,Support,Support,26 kHz
Sentech,fs-b2ku7clu-c,Camera Link Line Cameras,FS-B2KU7CLU-C,Line Camera,2k Single,Monochrome,"2,048 (H) x 1 (V)",,Camera Link Base,Camera Link 2.1,External power (+10.8 to +26.4 Vdc),Less than 3.1 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +40 deg. C (Environmental temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +65 deg. C (Environmental temperature),ams OSRAM DR-2K-7,Global Shutter,Others,7.0 (H) x 7.0 (V) µm,56 (W) x 58 (H) x 36 (D) mm,Approximately 200 g,C Mount,No optical filter,MDR x 2,HR10A-7R-6PB (Hirose) or equivalent x 1 (Power),Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12,2 µseconds to 13.109 mseconds,x1 / x4,x1 to x5,,x2 horizontal and vertical individually / Off,,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,,Support,,Support,,,,,80 kHz
Sentech,fs-b2ku7clu-f,Camera Link Line Cameras,FS-B2KU7CLU-F,Line Camera,2k Single,Monochrome,"2,048 (H) x 1 (V)",,Camera Link Base,Camera Link 2.1,External power (+10.8 to +26.4 Vdc),Less than 3.1 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +40 deg. C (Environmental temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +65 deg. C (Environmental temperature),ams OSRAM DR-2K-7,Global Shutter,Others,7.0 (H) x 7.0 (V) µm,56 (W) x 58 (H) x 65 (D) mm,Approximately 250 g,F Mount,No optical filter,MDR x 2,HR10A-7R-6PB (Hirose) or equivalent x 1 (Power),Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12,2 µseconds to 13.109 mseconds,x1 / x4,x1 to x5,,x2 horizontal and vertical individually / Off,,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,,Support,,Support,,,,,80 kHz
Sentech,fs-b2ku7clu-m42,Camera Link Line Cameras,FS-B2KU7CLU-M42,Line Camera,2k Single,Monochrome,"2,048 (H) x 1 (V)",,Camera Link Base,Camera Link 2.1,External power (+10.8 to +26.4 Vdc),Less than 3.1 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +40 deg. C (Environmental temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +65 deg. C (Environmental temperature),ams OSRAM DR-2K-7,Global Shutter,Others,7.0 (H) x 7.0 (V) µm,56 (W) x 58 (H) x 26.5 (D) mm,Approximately 156 g,M42 Mount,No optical filter,MDR x 2,HR10A-7R-6PB (Hirose) or equivalent x 1 (Power),Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12,2 µseconds to 13.109 mseconds,x1 / x4,x1 to x5,,x2 horizontal and vertical individually / Off,,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,,Support,,Support,,,,,80 kHz
Sentech,fs-b4ku7clu-f,Camera Link Line Cameras,FS-B4KU7CLU-F,Line Camera,4k Single,Monochrome,"4,096 (H) x 1 (V)",,Camera Link Medium / Base,Camera Link 2.1,External power (+10.8 to +26.4 Vdc),Less than 4.4 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +40 deg. C (Environmental temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +65 deg. C (Environmental temperature),ams OSRAM DR-4K-7,Global Shutter,Others,7.0 (H) x 7.0 (V) µm,56 (W) x 58 (H) x 65 (D) mm,Approximately 250 g,F Mount,No optical filter,MDR x 2,HR10A-7R-6PB (Hirose) or equivalent x 1 (Power),Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12,2 µseconds to 13.109 mseconds,x1 / x4,x1 to x5,,x2 horizontal and vertical individually / Off,,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,,Support,,Support,,,,,80 kHz
Sentech,fs-b4ku7clu-m42,Camera Link Line Cameras,FS-B4KU7CLU-M42,Line Camera,4k Single,Monochrome,"4,096 (H) x 1 (V)",,Camera Link Medium / Base,Camera Link 2.1,External power (+10.8 to +26.4 Vdc),Less than 4.4 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +40 deg. C (Environmental temperature),Lower limit: 0 deg. C (Environmental temperature) Upper limit: +40 deg. C (Environmental temperature),ams OSRAM DR-4K-7,Global Shutter,Others,7.0 (H) x 7.0 (V) µm,56 (W) x 58 (H) x 26.5 (D) mm,Approximately 156 g,M42 Mount,No optical filter,MDR x 2,HR10A-7R-6PB (Hirose) or equivalent x 1 (Power),Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12,2 µseconds to 13.109 mseconds,x1 / x4,x1 to x5,,x2 horizontal and vertical individually / Off,,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,,Support,,Support,,,,,80 kHz
Sentech,fs-b8ku7clu-m72,Camera Link Line Cameras,FS-B8KU7CLU-M72,Line Camera,8k Single,Monochrome,"8,192 (H) x 1 (V)",,Camera Link Full / Medium / Base,Camera Link 2.1,External power (+10.8 to +26.4 Vdc),Less than 6.8 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +40 deg. C (Environmental temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +65 deg. C (Environmental temperature),ams OSRAM DR-8K-7,Global Shutter,Others,7.0 (H) x 7.0 (V) μm,80 (W) x 100 (H) x 38.1 (D) mm,Approximately 453 g,M72 Mount,No optical filter,MDR x 2,HR10A-7R-6PB (Hirose) or equivalent x 1 (Power),Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12,2 µseconds to 13.109 mseconds,x1 / x4,x1 to x5,,,,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,,Support,,Support,,,,,80 kHz
Sentech,fs-b8ku35clu-f,Camera Link Line Cameras,FS-B8KU35CLU-F,Line Camera,8k Single,Monochrome,"8,192 (H) x 1 (V)",,Camera Link Full / Medium / Base,Camera Link 2.1,External power (+10.8 to +26.4 Vdc),Less than 6.4 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +40 deg. C (Environmental temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +65 deg. C (Environmental temperature),ams OSRAM DR-8K-3.5,Global Shutter,Others,3.5 (H) x 3.5 (V) μm,56 (W) x 58 (H) x 65 (D) mm,Approximately 250 g,F Mount,No optical filter,MDR x 2,HR10A-7R-6PB (Hirose) or equivalent x 1 (Power),Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12,2 µseconds to 13.109 mseconds,x1 / x4,x1 to x5,,x2 horizontal and vertical individually / Off,,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,,Support,,Support,,,,,80 kHz
Sentech,fs-b8ku35clu-m42,Camera Link Line Cameras,FS-B8KU35CLU-M42,Line Camera,8k Single,Monochrome,"8,192 (H) x 1 (V)",,Camera Link Full / Medium / Base,Camera Link 2.1,External power (+10.8 to +26.4 Vdc),Less than 6.4 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +40 deg. C (Environmental temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +65 deg. C (Environmental temperature),ams OSRAM DR-8K-3.5,Global Shutter,Others,3.5 (H) x 3.5 (V) μm,56 (W) x 58 (H) x 26.5 (D) mm,Approximately 156 g,M42 Mount,No optical filter,MDR x 2,HR10A-7R-6PB (Hirose) or equivalent x 1 (Power),Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12,2 µseconds to 13.109 mseconds,x1 / x4,x1 to x5,,x2 horizontal and vertical individually / Off,,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,,Support,,Support,,,,,80 kHz
Sentech,fs-b16ku35clu-m72,Camera Link Line Cameras,FS-B16KU35CLU-M72,Line Camera,16k Single,Monochrome,"16,384 (H) x 1 (V)",,Camera Link Full / Medium / Base,Camera Link 2.1,External power (+10.8 to +26.4 Vdc),Less than 8.3 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +40 deg. C (Environmental temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +65 deg. C (Environmental temperature),ams OSRAM DR-16K-3.5,Global Shutter,Others,3.5 (H) x 3.5 (V) μm,80 (W) x 100 (H) x 38.1 (D) mm,Approximately 453 g,M72 Mount,No optical filter,MDR x 2,HR10A-7R-6PB (Hirose) or equivalent x 1 (Power),Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12,2 µseconds to 26.216 mseconds,x1 / x4,x1 to x5,,,,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,,Support,,Support,,,,,40 kHz
Sentech,fs-b2ku7dclu-c,Camera Link Line Cameras,FS-B2KU7DCLU-C,Line Camera,2k Dual,Monochrome,"2,048 (H) x 2 (V)",,Camera Link Full / Medium / Base,Camera Link 2.1,External power (+10.8 to +26.4 Vdc),Less than 4.2 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +40 deg. C (Environmental temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +65 deg. C (Environmental temperature),ams OSRAM DR-2X2K-7-inver,Global Shutter,Others,7.0 (H) x 7.0 (V) μm,56 (W) x 58 (H) x 36 (D) mm,Approximately 200 g,C Mount,No optical filter,MDR x 2,HR10A-7R-6PB (Hirose) or equivalent x 1 (Power),Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12,2 µseconds to 13.109 mseconds,x1 / x4,x1 to x5,,x2 horizontal and vertical individually / Off,x2 vertical only / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,,Support,,Support,,,,,160 kHz
Sentech,fs-b2ku7dclu-f,Camera Link Line Cameras,FS-B2KU7DCLU-F,Line Camera,2k Dual,Monochrome,"2,048 (H) x 2 (V)",,Camera Link Full / Medium / Base,Camera Link 2.1,External power (+10.8 to +26.4 Vdc),Less than 4.2 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +40 deg. C (Environmental temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +65 deg. C (Environmental temperature),ams OSRAM DR-2X2K-7-inver,Global Shutter,Others,7.0 (H) x 7.0 (V) μm,56 (W) x 58 (H) x 65 (D) mm,Approximately 250 g,F Mount,No optical filter,MDR x 2,HR10A-7R-6PB (Hirose) or equivalent x 1 (Power),Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12,2 µseconds to 13.109 mseconds,x1 / x4,x1 to x5,,x2 horizontal and vertical individually / Off,x2 vertical only / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,,Support,,Support,,,,,160 kHz
Sentech,fs-b2ku7dclu-m42,Camera Link Line Cameras,FS-B2KU7DCLU-M42,Line Camera,2k Dual,Monochrome,"2,048 (H) x 2 (V)",,Camera Link Full / Medium / Base,Camera Link 2.1,External power (+10.8 to +26.4 Vdc),Less than 4.2 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +40 deg. C (Environmental temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +65 deg. C (Environmental temperature),ams OSRAM DR-2X2K-7-inver,Global Shutter,Others,7.0 (H) x 7.0 (V) μm,56 (W) x 58 (H) x 26.5 (D) mm,Approximately 156 g,M42 Mount,No optical filter,MDR x 2,HR10A-7R-6PB (Hirose) or equivalent x 1 (Power),Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12,2 µseconds to 13.109 mseconds,x1 / x4,x1 to x5,,x2 horizontal and vertical individually / Off,x2 vertical only / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,,Support,,Support,,,,,160 kHz
Sentech,fs-b8ku7dclu-m72,Camera Link Line Cameras,FS-B8KU7DCLU-M72,Line Camera,8k Dual,Monochrome,"8,192 (H) x 2 (V)",,Camera Link Full / Medium / Base,Camera Link 2.1,External power (+10.8 to +26.4 Vdc),Less than 8.8 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +40 deg. C (Environmental temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +65 deg. C (Environmental temperature),ams OSRAM DR-2X8K-7,Global Shutter,Others,7.0 (H) x 7.0 (V) μm,80 (W) x 100 (H) x 38.1 (D) mm,Approximately 453 g,M72 Mount,No optical filter,MDR x 2,HR10A-7R-6PB (Hirose) or equivalent x 1 (Power),Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12,2 µseconds to 26.216 mseconds,x1 / x4,x1 to x5,,x2 horizontal and vertical individually / Off,x2 vertical only / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,,Support,,Support,,,,,80 kHz
Sentech,fs-c4ku7dclu-f,Camera Link Line Cameras,FS-C4KU7DCLU-F,Line Camera,4k Dual,Color,"4,096 (H) x 2 (V)",,Camera Link Full / Medium / Base,Camera Link 2.1,External power (+10.8 to +26.4 Vdc),Less than 5.8 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +40 deg. C (Environmental temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +65 deg. C (Environmental temperature),ams OSRAM DR-2X4K-7-inver-RGB,Global Shutter,Others,7.0 (H) x 7.0 (V) μm,56 (W) x 58 (H) x 65 (D) mm,Approximately 250 g,F Mount,No optical filter,MDR x 2,HR10A-7R-6PB (Hirose) or equivalent x 1 (Power),Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,BayerGB8 / BayerGB10 / BayerGB12,2 µseconds to 13.109 mseconds,x1 / x4,x1 to x5,,,,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,,Support,Manual white balance,Support,,,,,80 kHz
Sentech,fs-c4ku7dclu-m42,Camera Link Line Cameras,FS-C4KU7DCLU-M42,Line Camera,4k Dual,Color,"4,096 (H) x 2 (V)",,Camera Link Full / Medium / Base,Camera Link 2.1,External power (+10.8 to +26.4 Vdc),Less than 5.8 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +40 deg. C (Environmental temperature),Lower limit: -25 deg. C (Environmental temperature) Upper limit: +65 deg. C (Environmental temperature),ams OSRAM DR-2X4K-7-inver-RGB,Global Shutter,Others,7.0 (H) x 7.0 (V) μm,56 (W) x 58 (H) x 26.5 (D) mm,Approximately 156 g,M42 Mount,No optical filter,MDR x 2,HR10A-7R-6PB (Hirose) or equivalent x 1 (Power),Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,BayerGB8 / BayerGB10 / BayerGB12,2 µseconds to 13.109 mseconds,x1 / x4,x1 to x5,,,,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,,Support,Manual white balance,Support,,,,,80 kHz
